Route,Flight_Count,Total_Emissions,Average_Distance,Emissions_per_Flight
LIS/DUB/MAN,1,392.2961937622025,171.0,392.2961937622025
LIS/DXB/KIX/DXB/LIS,1,6168.285624953209,1243.0,6168.285624953209
LIS/DXB/MEL,2,6477.423783316397,1642.5,3238.7118916581985
LIS/LHR,1,325.8669309600098,480.0,325.8669309600098
LIS/LHR/LIS,1,651.7338619200196,212.0,651.7338619200196
LIS/MUC,1,407.8294044671928,262.0,407.8294044671928
LJU/MUC/BER,1,160.95050241128274,276.0,160.95050241128274
LKO/CCU,2,365.52619233445324,186.375,182.76309616722662
LKO/DEL/CMB,2,1158.0504321337467,773.5,579.0252160668733
LNZ/FRA/BCN,1,317.93507868512114,265.0,317.93507868512114
LOP/CGK/LOP,2,446.1666904624881,410.0,223.08334523124404
LOP/SIN/MEL,1,1754.7210279240721,1004.0,1754.7210279240721
LPA/MAD/DXB/MEL,1,4335.448409471099,3239.0,4335.448409471099
LPL/BFS,3,-77.3355055435606,-43.083333333333336,-25.778501847853533
LPQ/VTE,6,132.99736622140995,30.0,22.166227703568325
LST/ADL/MEL/LST,2,894.3163439936983,431.825,447.15817199684915
LST/MEL,18,1706.336809034024,142.55166666666665,94.79648939077912
LST/MEL/DRW,1,741.6281877020913,383.81,741.6281877020913
LST/MEL/LST,2,194.3303807347726,446.77,97.1651903673863
LST/MEL/PER/MEL/LST,1,1428.5136150659694,785.6,1428.5136150659694
LST/MEL_CGK/SIN/MEL/LST,3,1771.356882681802,362.3333333333333,590.4522942272673
LUN/DXB/BKK/MEL/DXB/LUN,1,7826.808014495623,2094.0,7826.808014495623
LXR/CAI,6,628.5992927849277,118.83333333333333,104.76654879748794
LYS/DXB/MEL,1,3790.804990663669,1885.0,3790.804990663669
LYS/FRA/ARN,1,360.5687846626478,158.0,360.5687846626478
LYS/FRA/HKG/FRA/LYS,1,4359.317244558278,1381.0,4359.317244558278
LYS/MUC/VRN,2,376.10199536763815,198.5,188.05099768381908
MAA/AUH/LHR,1,1903.7204227106997,1458.0,1903.7204227106997
MAA/BKK/MEL,1,2152.1732970272365,545.0,2152.1732970272365
MAA/CMB/SIN,1,697.6725063454165,192.0,697.6725063454165
MAA/DEL/BLR,1,718.8241124117864,240.0,718.8241124117864
MAA/DEL/MAA,5,3617.5856250388106,294.2,723.5171250077622
MAA/DXB/CPH,1,5054.927622667715,2538.0,5054.927622667715
MAA/DXB/GVA/DXB/MAA,1,3527.5245066717634,1426.0,3527.5245066717634
MAA/DXB/SIN/MEL,1,0.0,0.0,0.0
MAA/IXE/MAA,1,235.31161748836408,310.17,235.31161748836408
MAA/KUL/MEL/KUL/MAA,1,4023.706957271893,1209.0,4023.706957271893
MAA/KUL/MNL,1,3333.9450025852,1254.0,3333.9450025852
MAA/LKO,1,448.8106412207843,412.26,448.8106412207843
MAA/SIN/MEL,1,3222.2217998471656,1924.0,3222.2217998471656
MAD/AMS/MAD,1,600.8378098228173,440.0,600.8378098228173
MAD/DOH/MEL,3,0.0,0.0,0.0
MAD/DXB/BKK,2,2367.354461828313,300.95,1183.6772309141566
MAD/DXB/MEL,3,7877.438876801759,1655.0,2625.8129589339196
MAD/FRA/LEJ,1,353.9589077669072,523.0,353.9589077669072
MAD/LHR/PER/MEL,1,4154.985550251373,1999.0,4154.985550251373
MAD/LIS/MAD,1,210.85507297412397,239.0,210.85507297412397
MAD/MUC/GVA/MUC/FCO,1,659.6657141949082,228.0,659.6657141949082
MAD/MUC/LAX/MUC/MAD,1,4990.033129286138,543.0,4990.033129286138
MAD/MXP,1,242.91297591846572,103.0,242.91297591846572
MAD/VGO,1,95.84321498823819,103.0,95.84321498823819
MAN/AMS/VLC,1,404.85495986410956,157.0,404.85495986410956
MAN/AUH/MEL/AUH/MAN,1,7783.410132518936,3775.0,7783.410132518936
MAN/BHD,3,261.5614869021062,61.0,87.18716230070207
MAN/CPH/AAL/CPH/AMS,9,3887.599096229813,731.1111111111111,431.95545513664587
MAN/CPH/BHX,1,410.142861380702,211.0,410.142861380702
MAN/DOH/MEL,1,11314.85770144439,6249.0,11314.85770144439
MAN/DOH/MEL/DOH/MAN,5,31214.649909765554,1262.2,6242.929981953111
MAN/DXB/AKL,4,8927.6676206376,633.0,2231.9169051594
MAN/DXB/CGK/YIA,1,2866.7917535766937,1002.0,2866.7917535766937
MAN/DXB/MEL,1,3939.804385450296,2025.0,3939.804385450296
MAN/DXB/MEL/DXB/BEG,1,11946.926867165428,4826.0,11946.926867165428
MAN/DXB/MEL/DXB/MAN,2,15759.217541801185,2129.5,7879.608770900592
MAN/HEL/BER,1,604.1427482706875,517.0,604.1427482706875
MAN/LHR/KUL/MEL_SYD/KUL/LHR/MAN,2,15525.592277160016,2554.0,7762.796138580008
MAN/MAD,1,295.13100339481616,281.0,295.13100339481616
MAN/MUC/GRZ,1,296.7834726187513,311.0,296.7834726187513
MAN/SIN/MEL/SIN/MAN,1,7640.92042002881,2386.0,7640.92042002881
MCO/BSB/NAT,1,1772.8034787476918,845.0,1772.8034787476918
MCO/MIA/BSB/NAT,1,1776.419968912416,826.0,1776.419968912416
MCY/MEL,18,4178.10318579761,221.92833333333334,232.1168436554228
MCY/MEL/BNE,1,581.3386729803826,658.51,581.3386729803826
MCY/MEL/CGK/MEL/MCY,1,2987.9441740949464,1348.0,2987.9441740949464
MCY/MEL/MCY,12,6565.590720539102,546.7783333333333,547.1325600449252
MCY/MEL/PER,1,934.5010585646747,669.64,934.5010585646747
MCY/MEL/SYD/MCY,3,1229.437102607745,304.6166666666667,409.812367535915
MCY/SYD/MCY,1,343.71359857850933,534.26,343.71359857850933
MCY/SYD/MEL,1,316.282609461186,336.41,316.282609461186
MCY/SYD/MEL/SYD/MCY,1,632.565218922372,302.49,632.565218922372
MCY/SYD/PER/SYD/MCY,1,1840.070195811558,928.4,1840.070195811558
MDE/SJO,1,212.83803604284614,374.0,212.83803604284614
MEL/ABX/SYD,1,143.1038347927832,327.91,143.1038347927832
MEL/ABX/SYD/BNE/MEL,1,580.6776852908085,1079.83,580.6776852908085
MEL/ADL,120,14826.606961917567,184.1985,123.55505801597972
MEL/ADL/ASP,4,1614.1319379398458,448.285,403.53298448496145
MEL/ADL/ASP/MEL,6,5155.668378830496,1011.5649999999999,859.2780631384161
MEL/ADL/ASP/SYD/MEL,1,1049.505445802897,1315.74,1049.505445802897
MEL/ADL/DRW,11,6712.329987624545,482.93727272727267,610.2118170567768
MEL/ADL/DRW/ADL/MEL,14,21741.129890785563,906.0614285714286,1552.937849341826
MEL/ADL/DRW/ASP/MEL,8,5790.724051756026,640.48875,723.8405064695032
MEL/ADL/DRW/BNE/MEL,3,3369.8455354897983,809.3100000000001,1123.281845163266
MEL/ADL/DRW/DIL/DRW/MEL,3,5291.286760007645,1780.6666666666667,1763.7622533358817
MEL/ADL/DRW/GOV/CNS/MEL,1,1645.8646739658802,2842.22,1645.8646739658802
MEL/ADL/DRW/MEL,11,12957.522611189524,886.8599999999999,1177.9566010172296
MEL/ADL/DRW/SYD/MEL,4,4793.2960643251545,1111.2925,1198.3240160812886
MEL/ADL/MEL,411,97111.4573187474,367.9389051094891,236.2809180504803
MEL/ADL/MEL/HBA,1,0.0,0.0,0.0
MEL/ADL/PER,1,567.4579314993274,506.02,567.4579314993274
MEL/ADL/PER/LHR/PER/MEL,2,22489.184220017938,6926.0,11244.592110008969
MEL/ADL/WYA/ADL/MEL,2,719.1546062565733,1223.06,359.57730312828664
MEL/AKL,25,10826.94591166456,273.74,433.07783646658237
MEL/AKL/APW,6,7462.2658058914485,665.0,1243.7109676485748
MEL/AKL/APW/AKL/MEL,3,4974.843870594297,1276.6666666666667,1658.281290198099
MEL/AKL/CHC/MEL,3,3905.8093779018923,780.0,1301.9364593006308
MEL/AKL/DUD/AKL/MEL,1,1662.862177740083,830.0,1662.862177740083
MEL/AKL/GIS,1,0.0,505.0,0.0
MEL/AKL/GIS/AKL/MEL,2,2671.8629336980716,1297.5,1335.9314668490358
MEL/AKL/HNL/AKL/MEL,6,8743.226622236678,357.3333333333333,1457.2044370394462
MEL/AKL/IAH/MEX_JFK/AKL/MEL,1,7351.239557834423,2777.0,7351.239557834423
MEL/AKL/JFK,12,15196.491672170136,492.5833333333333,1266.374306014178
MEL/AKL/JFK/AKL/MEL,8,45589.475016510405,3575.25,5698.684377063801
MEL/AKL/JFK/FCO/DXB/MEL,1,8988.424655404964,2929.0,8988.424655404964
MEL/AKL/JFK/LAX/MEL,1,7558.464444273103,4585.0,7558.464444273103
MEL/AKL/JFK_LAX/SYD/MEL,1,0.0,326.07,0.0
MEL/AKL/JFK_LGA/DCA/LAX/MEL,2,15150.200598061669,3052.0,7575.100299030834
MEL/AKL/JFK_LGA/DFW/MEL,2,0.0,0.0,0.0
MEL/AKL/LAX/AKL/MEL,4,15344.859259568568,1522.0,3836.214814892142
MEL/AKL/MEL,97,110064.2688158626,585.0257731958762,1134.6831836686865
MEL/AKL/PMR,1,618.6844774413169,540.0,618.6844774413169
MEL/AKL/PPT,3,4537.248560662697,923.3333333333334,1512.4161868875656
MEL/AKL/PPT/SFO/BOS/FRA/BKK/MEL,4,35972.50437047642,3099.0,8993.126092619104
MEL/AKL/ROT/AKL/MEL,1,1266.4948556863355,888.0,1266.4948556863355
MEL/AKL/ROT/CHC/MEL,1,1326.5285924207535,850.0,1326.5285924207535
MEL/AKL/SFO,1,2954.310815563014,1691.0,2954.310815563014
MEL/AKL/SFO_LAX/AKL/MEL,1,5905.366789977776,2360.0,5905.366789977776
MEL/AKL/SYD/CBR,1,1132.6847195915484,555.0,1132.6847195915484
MEL/AKL/SYD/MEL,1,1240.8177755167953,816.0,1240.8177755167953
MEL/AKL/TBU,3,2057.7829037279407,529.6666666666666,685.9276345759803
MEL/AKL/TBU/AKL/MEL,1,2030.2975784760386,1936.0,2030.2975784760386
MEL/AKL/TRG/AKL/WLG/SYD/MEL,1,1429.2369130989143,1205.0,1429.2369130989143
MEL/AKL/TUO,1,587.287562186549,490.0,587.287562186549
MEL/AKL/WLG,1,640.1665773524736,450.0,640.1665773524736
MEL/AKL/WLG/AKL/MEL,1,1401.0282898140672,960.0,1401.0282898140672
MEL/AKL/WLG/SYD/MEL,2,2728.2801802677654,705.0,1364.1400901338827
MEL/AKL/WRE,2,571.0933637919848,212.5,285.5466818959924
MEL/AKL/YVR/AKL/MEL,1,6291.246290553824,1961.0,6291.246290553824
MEL/AKL_CHC/MEL,2,2268.2626313148758,600.0,1134.1313156574379
MEL/AKL_GIS/AKL/MEL,1,1260.346822406305,728.0,1260.346822406305
MEL/AKL_LAX/YEG_AKL/LAX,1,3442.5369878007505,2766.0,3442.5369878007505
MEL/AKL_SCL/COR_AKL/SCL_COR/ASU/GRU/GIG/SCL/SYD/MEL,1,6723.055216221866,2775.0,6723.055216221866
MEL/AKL_SCL/GIG_AKL/SCL_GIG/SCL/MEL,1,19251.723313135117,6573.0,19251.723313135117
MEL/AKL_SCL/LIM_AKL/SCL_LIM/SCL/AKL/MEL,2,13256.606347812196,3248.5,6628.303173906098
MEL/AKL_SCL/LIM_AKL/SCL_LIM/SCL/SYD/MEL,2,0.0,0.0,0.0
MEL/AKL_SFO/IND_AKL/SFO,1,0.0,982.0,0.0
MEL/AKL_WLG/MEL,13,9391.301659755216,457.0,722.4078199811704
MEL/AKL_YVR/YUL_AKL/YVR_YUL/YVR/AKL/MEL,1,7939.6425076350115,4627.0,7939.6425076350115
MEL/ASP,2,766.7457199059055,553.6650000000001,383.37285995295275
MEL/ASP/ADL,1,0.0,76.68,0.0
MEL/ASP/ADL/MEL,2,1722.1726164415559,1015.175,861.0863082207779
MEL/ASP/DRW,1,651.7338619200196,464.47,651.7338619200196
MEL/ASP/DRW/ADL/MEL,2,2895.362025878013,1038.55,1447.6810129390065
MEL/ASP/DRW/ASP/MEL,1,0.0,490.46,0.0
MEL/ASP/DRW/MEL,3,4255.162327814227,1307.22,1418.3874426047423
MEL/ASP/DRW/SYD/MEL,1,1576.4280628031802,1097.64,1576.4280628031802
MEL/ASP/MEL,25,19290.358538637673,822.9368,771.6143415455069
MEL/ASP/SYD,1,869.4042355996434,594.04,869.4042355996434
MEL/ASP/SYD/MEL,4,4109.7794231923235,691.625,1027.4448557980809
MEL/ASP_DRW/MEL,1,1124.7284412291556,536.32,1124.7284412291556
MEL/ATL_MEL/LAX_ATL/DFW/MEL,1,0.0,0.0,0.0
MEL/ATL_MEL/SFO_ATL/SFO/MEL,1,7232.980329447947,2135.0,7232.980329447947
MEL/AUH/AGP/AUH/MEL,1,7825.361418429733,2540.0,7825.361418429733
MEL/AUH/AMM,7,21459.890988455583,997.0,3065.698712636512
MEL/AUH/AMS/AUH/MEL,2,15135.734637402773,2149.0,7567.8673187013865
MEL/AUH/AMS_CDG/AUH/MEL,1,21986.83767826321,8825.0,21986.83767826321
MEL/AUH/ATH,1,3349.9548395838165,1118.0,3349.9548395838165
MEL/AUH/ATH/AUH/MEL,2,0.0,227.5,0.0
MEL/AUH/ATH/SKG/ATH/AUH/MEL,1,6834.443113295365,2359.0,6834.443113295365
MEL/AUH/ATH/SMI/ATH/AUH/MEL,1,19768.75221727934,10614.0,19768.75221727934
MEL/AUH/BCN/AUH/MEL,6,45363.80603023163,2032.0,7560.634338371939
MEL/AUH/BCN_CDG/AUH/MEL,2,15156.710280358173,1914.0,7578.355140179086
MEL/AUH/BCN_VIE/AUH/MEL,1,7350.516259801476,2311.0,7350.516259801476
MEL/AUH/CDG/VIE/CDG/AUH/MEL,1,8064.049769301516,2948.0,8064.049769301516
MEL/AUH/CDG_FLR/CDG/SIN/MEL,1,7763.881085629426,1838.0,7763.881085629426
MEL/AUH/CPH_AMS/AUH/MEL,1,6404.080783693212,2098.0,6404.080783693212
MEL/AUH/DUB,2,3952.46210102683,757.5,1976.231050513415
MEL/AUH/FCO,2,7178.009678944142,1361.0,3589.004839472071
MEL/AUH/FCO/AUH/MEL,3,21534.029036832428,1801.0,7178.009678944142
MEL/AUH/FCO/PMO_FCO/AUH/MEL,1,0.0,375.0,0.0
MEL/AUH/FCO/PMO_FCO/AUH/SYD/MEL,1,7517.236456395251,3359.0,7517.236456395251
MEL/AUH/FCO_LHR/AUH/MEL,1,7442.013460968992,2255.0,7442.013460968992
MEL/AUH/FCO_MXP/AUH/MEL,1,7256.849164535127,2531.0,7256.849164535127
MEL/AUH/FRA/AUH/MEL,3,22260.94355994195,2261.3333333333335,7420.3145199806495
MEL/AUH/GVA,1,3724.2615716327477,1407.0,3724.2615716327477
MEL/AUH/GVA/AUH/MEL,2,-21599.85255528304,0.0,-10799.92627764152
MEL/AUH/GVA/AUH/SYD/AVV,1,7707.825488076207,2396.0,7707.825488076207
MEL/AUH/GVA_BER/AMS/AUH/MEL,1,7639.835472979394,3704.0,7639.835472979394
MEL/AUH/ISB_KHI/AUH/MEL,1,5995.055746062931,3609.0,5995.055746062931
MEL/AUH/LHR,2,7706.017242993842,1293.5,3853.008621496921
MEL/AUH/LHR/AUH/MEL,28,346761.8314559589,3810.3821428571428,12384.351123427103
MEL/AUH/LHR/FRA/AUH/MEL,1,7706.378892010314,1812.0,7706.378892010314
MEL/AUH/LHR_CDG/AUH/MEL,2,29838.19364335273,4762.0,14919.096821676365
MEL/AUH/LHR_FRA/AUH/MEL,1,7563.165881487248,1781.0,7563.165881487248
MEL/AUH/LHR_MXP/AUH/MEL,2,7520.852946559974,793.0,3760.426473279987
MEL/AUH/LIS/LHR/AUH/MEL,1,6829.741676081223,2498.0,6829.741676081223
MEL/AUH/MAD/AUH/MEL,4,31064.203918913037,1432.75,7766.050979728259
MEL/AUH/MAD/BCN/AUH/MEL,1,7771.837363991817,1737.0,7771.837363991817
MEL/AUH/MAD/MUC/AUH/MEL,2,0.0,0.0,0.0
MEL/AUH/MAD_FCO/AUH/MEL,2,7472.030329336201,881.8,3736.0151646681006
MEL/AUH/MAD_LHR/AUH/MEL,1,7736.034111361052,2174.0,7736.034111361052
MEL/AUH/MAD_MRS/CDG/AUH/MEL,1,7824.999769413262,2884.0,7824.999769413262
MEL/AUH/MAN/AUH/MEL,1,7787.749920716604,3356.0,7787.749920716604
MEL/AUH/MEL,2,30392.490146246964,10187.0,15196.245073123482
MEL/AUH/MUC/AUH/MEL,6,43758.084397094186,2048.0,7293.014066182364
MEL/AUH/MXP,1,3664.2278348983295,1842.0,3664.2278348983295
MEL/AUH/MXP/AUH/MEL,1,7335.68865012611,2010.0,7335.68865012611
MEL/AUH/MXP_BCN/AUH/MEL,1,7448.161494249023,2164.0,7448.161494249023
MEL/AUH/MXP_OSL/AMS/AUH/MEL,1,7667.320798231296,1874.0,7667.320798231296
MEL/AUH/TRV,1,3288.1128577670365,986.0,3288.1128577670365
MEL/AUH/VIE,2,7140.398181231012,1075.5,3570.199090615506
MEL/AUH/VIE/AUH/MEL,9,29276.461338751662,1516.4444444444443,3252.9401487501846
MEL/AUH/VIE_CDG/AUH/MEL,3,22104.711184825872,1760.0,7368.237061608624
MEL/AUH/VIE_DUB/AUH/MEL,1,7522.661191642337,1716.0,7522.661191642337
MEL/AUH/VIE_FRA/AUH/MEL,1,7280.356350605831,1709.0,7280.356350605831
MEL/AUH/XNB/AUH/MEL,2,0.0,855.0,0.0
MEL/AUH/ZRH/AUH/MEL,1,21408.981844219652,8456.0,21408.981844219652
MEL/AUH/ZRH_BER/AMS/AUH/MEL,1,0.0,68.0,0.0
MEL/AUH/ZRH_FCO/AUH/MEL,2,0.0,0.0,0.0
MEL/AUS_MEL/SFO_AUS/SFO/MEL,2,6769.3462903303325,1037.5,3384.6731451651663
MEL/AYQ,1,388.33026762475816,212.42,388.33026762475816
MEL/AYQ/MEL,1,849.8751887101337,421.25,849.8751887101337
MEL/BKK,7,9931.605290364976,731.0,1418.8007557664253
MEL/BKK/ADD/KGL_BUQ/ADD/SIN/MEL,1,6507.87405142079,1933.0,6507.87405142079
MEL/BKK/ARN/BKK/MEL,1,7026.1170920257355,2384.0,7026.1170920257355
MEL/BKK/ARN_FRA/BKK/MEL,1,7184.519361240645,2426.0,7184.519361240645
MEL/BKK/CCU/BKK/MEL,1,4033.8331297331197,1960.0,4033.8331297331197
MEL/BKK/CDG,1,3774.530784922411,1033.0,3774.530784922411
MEL/BKK/CNX/BKK/MEL,10,24981.267461847317,1385.31,2498.126746184732
MEL/BKK/CNX_BKK/MEL,1,3439.6437956689706,1747.0,3439.6437956689706
MEL/BKK/CPH,2,13999.523071654337,2947.5,6999.761535827169
MEL/BKK/CPH/AAR,1,3622.9998470204764,2217.0,3622.9998470204764
MEL/BKK/CPH/AMS_CDG/BKK/MEL,1,7506.386985901079,2195.0,7506.386985901079
MEL/BKK/CPH/BKK/MEL,3,21538.3688250301,2368.6666666666665,7179.456275010033
MEL/BKK/CPH_MUC/BKK/MEL,1,7216.344474690219,2134.0,7216.344474690219
MEL/BKK/CTS/BKK/MEL,4,64812.142547897245,8012.5,16203.035636974311
MEL/BKK/CTS_NRT/BKK/MEL,1,5486.215579886267,2225.0,5486.215579886267
MEL/BKK/DAC,6,11995.89787638942,1177.6666666666667,1999.31631273157
MEL/BKK/DEL_BOM/BKK/MEL,1,4643.573371505581,2425.0,4643.573371505581
MEL/BKK/FRA,1,3671.460815227778,1135.0,3671.460815227778
MEL/BKK/FRA/BKK/MEL,2,14685.843260911111,2284.0,7342.921630455556
MEL/BKK/FRA/HAJ,1,3734.7493931104473,1178.0,3734.7493931104473
MEL/BKK/FRA/MRS/MUC/DEN/ABQ/DEN/LAX/MEL,1,9323.673293674876,4512.0,9323.673293674876
MEL/BKK/FRA/MUC/BKK/MEL,1,7365.3438694768465,2691.0,7365.3438694768465
MEL/BKK/FRA/PRG_KRK/FRA/BKK/MEL,1,7614.1583928098535,2888.0,7614.1583928098535
MEL/BKK/HEL/AMS_VIE/HEL/SIN/MEL,1,21885.109881707438,8500.0,21885.109881707438
MEL/BKK/HKT/BKK/MEL,1,3620.829952921642,1985.0,3620.829952921642
MEL/BKK/HYD,1,2197.3794240862862,883.0,2197.3794240862862
MEL/BKK/ISB_KHI/BKK/MEL,1,4940.487214029419,2118.0,4940.487214029419
MEL/BKK/IST/BLQ_MXP/BKK/MEL,1,7357.749240130926,3220.0,7357.749240130926
MEL/BKK/KTM,1,2150.3650519448747,854.0,2150.3650519448747
MEL/BKK/KTM/BKK/MEL,4,17202.920415558994,1218.75,4300.7301038897485
MEL/BKK/LHR/BKK/MEL,3,22775.20846136569,2612.3333333333335,7591.736153788564
MEL/BKK/LHR_BEG/IST/BKK/MEL,3,7315.074656187181,797.6666666666666,2438.3582187290604
MEL/BKK/LHR_FRA/BKK/MEL,1,7467.32889212206,1832.0,7467.32889212206
MEL/BKK/MEL,40,134388.10544558158,1418.75,3359.702636139539
MEL/BKK/MUC/BKK/MEL,1,7253.232674370401,2578.0,7253.232674370401
MEL/BKK/MUC/CLJ_BCN/ZRH/HKG/MEL,1,7776.177152189488,944.0,7776.177152189488
MEL/BKK/MUC/GRZ/ZRH/SIN/MEL,1,7487.94288606099,1642.0,7487.94288606099
MEL/BKK/MUC/PMI/MUC/FMO/MUC/SIN/MEL,4,8021.7368343742455,985.75,2005.4342085935614
MEL/BKK/NBO,2,3277.625036289337,2594.8,1638.8125181446685
MEL/BKK/OSL/ARN_LHR/BKK/MEL,1,7484.6880449127375,2895.0,7484.6880449127375
MEL/BKK/PEK/BKK/MEL,1,4794.7426603910435,1331.0,4794.7426603910435
MEL/BKK/PER/MEL,1,3448.685021080781,1224.0,3448.685021080781
MEL/BKK/PNH_VTE/BKK/MEL,1,3542.352116347132,1591.0,3542.352116347132
MEL/BKK/SGN/MEL,1,3328.6175476119447,782.0,3328.6175476119447
MEL/BKK/TPE,1,2204.974053432207,955.0,2204.974053432207
MEL/BKK/VTE,11,15892.304379863028,820.8,1444.7549436239117
MEL/BKK/VTE/BKK/MEL,19,72772.557476982,2155.842105263158,3830.1346040516837
MEL/BKK/ZRH,2,7367.513763575678,1066.0,3683.756881787839
MEL/BKK/ZRH/BCN/FRA/HKG/MEL,1,7845.97541236866,1861.0,7845.97541236866
MEL/BKK/ZRH/BCN_BIO/FRA/SIN/MEL,1,7802.2158813755,2251.0,7802.2158813755
MEL/BKK/ZRH_BER/FRA/BKK/MEL,1,7452.501282446692,2329.0,7452.501282446692
MEL/BKK_BLR/SYD/MEL,1,0.0,354.0,0.0
MEL/BKK_VTE/BKK/MEL,4,0.0,77.0,0.0
MEL/BME/KNX,1,862.89455330314,848.54,862.89455330314
MEL/BME/MEL,4,4192.23539894803,1088.135,1048.0588497370074
MEL/BME/MEL/SYD,1,1555.4524198477811,1084.55,1555.4524198477811
MEL/BME/PER/MEL,1,1683.4761716790097,1052.72,1683.4761716790097
MEL/BNE,188,45116.358784935495,186.47026595744683,239.98063183476327
MEL/BNE/APW,2,2387.606806750767,765.0,1193.8034033753836
MEL/BNE/APW_SUV/NAN/MEL,2,4181.3859284538585,1539.0,2090.6929642269292
MEL/BNE/BDB/BNE,1,0.0,391.85,0.0
MEL/BNE/CBR,1,478.22459340682985,356.3,478.22459340682985
MEL/BNE/CBR/MEL,2,0.0,324.705,0.0
MEL/BNE/CFS,1,349.99298162946286,636.63,349.99298162946286
MEL/BNE/CNS,2,568.7799068784756,151.57,284.3899534392378
MEL/BNE/CNS/POM/SYD,1,1442.9795757248653,1656.0,1442.9795757248653
MEL/BNE/CNS/SYD/MEL,2,7087.386073441579,2617.1099999999997,3543.6930367207897
MEL/BNE/CNS/WEI/CNS/TSV/ISA/TSV/MEL,2,3578.878667010844,3539.77,1789.439333505422
MEL/BNE/DRW,2,1900.8272305789205,572.485,950.4136152894603
MEL/BNE/DRW/DIL/DRW/ADL/MEL,4,8035.84114601667,1602.25,2008.9602865041675
MEL/BNE/DRW/DIL/DRW/MEL,5,9898.333580849514,1470.8,1979.6667161699029
MEL/BNE/DRW/DIL/DRW/SYD/MEL,1,2137.7073363683407,1836.0,2137.7073363683407
MEL/BNE/DRW/MEL,3,3311.2583948212705,395.49333333333334,1103.7527982737568
MEL/BNE/DXB/AMS,1,4165.473371729072,2794.0,4165.473371729072
MEL/BNE/EMD/BNE/MEL,1,912.8021175763309,639.19,912.8021175763309
MEL/BNE/GLT/BNE/MEL,2,1489.8662522999232,1079.23,744.9331261499616
MEL/BNE/HIR,5,3601.06093279946,684.2,720.212186559892
MEL/BNE/HIR/BNE,1,1266.4948556863355,1031.0,1266.4948556863355
MEL/BNE/HIR_BNE/MEL,1,1097.604764993726,1065.0,1097.604764993726
MEL/BNE/HTI/BNE/MEL,1,1019.1269284192157,362.02,1019.1269284192157
MEL/BNE/HVB/BNE,1,379.4069338155084,448.78,379.4069338155084
MEL/BNE/ICN/BNE/MEL,2,8186.287136869185,2337.5,4093.1435684345925
MEL/BNE/ISA/BNE/MEL,4,3966.5664126692536,1132.2025,991.6416031673134
MEL/BNE/KIX_NRT/MEL,1,3756.0866850823186,1798.0,3756.0866850823186
MEL/BNE/LAX/BOS/LAX/BNE/MEL,1,7677.085321676051,4060.0,7677.085321676051
MEL/BNE/LAX/SYD/MEL,1,5793.255594871333,3191.0,5793.255594871333
MEL/BNE/LRE/BNE/MEL,1,1063.971406461793,779.38,1063.971406461793
MEL/BNE/MEL,520,261027.9542296292,421.13065384615385,501.9768350569792
MEL/BNE/MUA/GZO_HIR/BNE,1,1274.4511340487284,1525.0,1274.4511340487284
MEL/BNE/NRT/BNE/MEL,2,7662.619361017155,1422.5,3831.3096805085775
MEL/BNE/NRT/CTS/NRT/MEL,1,4126.053628933581,1858.0,4126.053628933581
MEL/BNE/NRT/MEL,2,7512.896668197583,1527.5,3756.4483340987913
MEL/BNE/PER,1,1119.6653549985422,995.49,1119.6653549985422
MEL/BNE/PER/MEL,7,12093.181461820495,1455.947142857143,1727.5973516886422
MEL/BNE/POM,13,7126.108281297902,332.38461538461536,548.162175484454
MEL/BNE/POM/BNE/MEL,10,10916.013913202842,877.4799999999999,1091.6013913202842
MEL/BNE/POM/BUA/POM/BNE/MEL,4,7924.4532489431695,2302.5,1981.1133122357924
MEL/BNE/POM/CNS/MEL,2,2979.9878957325536,3168.0,1489.9939478662768
MEL/BNE/POM/GKA/POM/BNE/MEL,1,1750.381239726403,1520.0,1750.381239726403
MEL/BNE/POM/HGU/POM/BNE/MEL,1,1791.6092276042566,1291.0,1791.6092276042566
MEL/BNE/POM/UNG/POM/CNS/MEL,1,1827.0508312185514,1669.0,1827.0508312185514
MEL/BNE/POM_BUA/POM/BNE/MEL,1,0.0,15.0,0.0
MEL/BNE/ROK/BNE,1,496.40175487011635,673.48,496.40175487011635
MEL/BNE/ROK/BNE/MEL,11,5969.3786658933905,452.98454545454547,542.67078780849
MEL/BNE/SIN/MEL,1,8837.733418303076,3801.0,8837.733418303076
MEL/BNE/SYD,2,417.0832321212296,280.93,208.5416160606148
MEL/BNE/SYD/MEL,4,1745.9989820098701,618.755,436.49974550246753
MEL/BNE/TSV/BNE/DRW/SYD/MEL,1,2314.1920564068705,2279.95,2314.1920564068705
MEL/BNE/TSV/MEL,2,2055.6130096291067,1148.715,1027.8065048145534
MEL/BNE/TSV_CNS/MEL,1,1080.6072612195233,700.79,1080.6072612195233
MEL/BNE/VLI,1,672.8854679863895,449.0,672.8854679863895
MEL/BNE/VLI/BNE/MEL,5,5881.136305874125,788.6,1176.2272611748251
MEL/BNE/VLI/BNE/PER,1,1973.1570338734,750.0,1973.1570338734
MEL/BNE/VLI/SYD/MEL,2,1455.9989403178718,340.0,727.9994701589359
MEL/BNE/YVR/BNE/MEL,1,5966.485473761611,1760.0,5966.485473761611
MEL/BNE/YVR/SEA/YVR/BNE/MEL,1,6058.3443239456,1685.0,6058.3443239456
